Timestamp,Date,Open,High,Low,Close,spyNOPE_All,spyNOPE_Bus
2020-03-25 12:51:00,3/25/2020,251.46,252.03,243.9021,251.895,0.188001029,0.195527192
2020-03-25 12:52:00,3/25/2020,251.9,252.09,243.9021,251.98,0.189267879,0.196808612
2020-03-25 12:53:00,3/25/2020,251.9885,252.27,251.62,251.96,0.189351172,0.19685602
2020-03-25 12:54:00,3/25/2020,251.97,251.98,251.23,251.34,0.170872297,0.177623153
2020-03-25 12:55:00,3/25/2020,251.34,251.8031,250.68,250.8705,0.158060467,0.164281369
2020-03-25 12:56:00,3/25/2020,250.88,250.94,243.9021,250.71,0.15157699,0.157502779
2020-03-25 12:57:00,3/25/2020,250.71,251.18,250.54,250.65,0.150079972,0.155933026
2020-03-25 12:58:00,3/25/2020,250.65,250.7725,250.12,250.22,0.136482753,0.141790878
2020-03-25 12:59:00,3/25/2020,250.24,250.56,243.9021,250.49,0.143771759,0.14933707
2020-03-25 13:00:00,3/25/2020,250.47,250.9,243.9021,250.81,0.155111887,0.161093608
2020-03-25 13:01:00,3/25/2020,250.82,251.06,250.62,250.84,0.155961065,0.161962739
2020-03-25 13:02:00,3/25/2020,250.85,251.09,250.48,251.07,0.162955959,0.169216816
2020-03-25 13:03:00,3/25/2020,251.07,251.42,250.561,251.4,0.17336488,0.180013958
2020-03-25 13:04:00,3/25/2020,251.37,251.97,250.9876,251.74,0.185453996,0.192551203
2020-03-25 13:05:00,3/25/2020,251.7229,251.96,251.405,251.46,0.17752562,0.184307531
2020-03-25 13:06:00,3/25/2020,251.44,251.9,251.28,251.8,0.190344322,0.197601254
2020-03-25 13:07:00,3/25/2020,251.79,252.5,251.6023,252.26,0.206219139,0.214057895
2020-03-25 13:08:00,3/25/2020,252.28,252.68,252.02,252.6399,0.17929536,0.186091259
2020-03-25 13:09:00,3/25/2020,252.64,252.9325,252.0159,252.78,0.183216136,0.190139583
2020-03-25 13:10:00,3/25/2020,252.79,253.29,243.9021,253.29,0.197273047,0.204676768
2020-03-25 13:11:00,3/25/2020,253.28,253.28,252.54,252.7,0.178341444,0.185013037
2020-03-25 13:12:00,3/25/2020,252.69,252.94,252.61,252.7281,0.178628542,0.18529686
2020-03-25 13:13:00,3/25/2020,252.73,253.1,252.69,252.96,0.186467057,0.19340526
2020-03-25 13:14:00,3/25/2020,252.96,252.98,252.47,252.73,0.176608674,0.183158722
2020-03-25 13:15:00,3/25/2020,252.71,252.81,252.16,252.5,0.169645554,0.175916991
2020-03-25 13:16:00,3/25/2020,252.5,252.76,243.9021,252.45,0.166614545,0.172751628
2020-03-25 13:17:00,3/25/2020,252.44,252.94,252.35,252.93,0.179022356,0.185598698
2020-03-25 13:18:00,3/25/2020,252.91,253.62,252.7167,253.51,0.197521007,0.204744899
2020-03-25 13:19:00,3/25/2020,253.51,253.77,253.296,253.53,0.198620199,0.205857045
2020-03-25 13:20:00,3/25/2020,253.52,253.85,253.35,253.76,0.203584469,0.210983367
2020-03-25 13:21:00,3/25/2020,253.75,254,253.2809,253.77,0.204019414,0.21141719
2020-03-25 13:22:00,3/25/2020,253.775,253.84,243.9021,253.76,0.204065409,0.211432155
2020-03-25 13:23:00,3/25/2020,253.76,253.94,253.42,253.71,0.202453563,0.209743919
2020-03-25 13:24:00,3/25/2020,253.74,254.18,253.595,254.01,0.210699253,0.218261241
2020-03-25 13:25:00,3/25/2020,254.01,254.06,243.9021,253.8501,0.205557298,0.212884228
2020-03-25 13:26:00,3/25/2020,253.85,253.9598,253.41,253.415,0.190087914,0.196847489
2020-03-25 13:27:00,3/25/2020,253.4,253.7346,253.07,253.29,0.187068516,0.193699949
2020-03-25 13:28:00,3/25/2020,253.29,253.6227,243.9021,252.98,0.176155857,0.182372978
2020-03-25 13:29:00,3/25/2020,252.97,253.44,252.93,253.37,0.18887168,0.195524127
2020-03-25 13:30:00,3/25/2020,253.35,253.81,253.12,253.75,0.201667488,0.208751609
2020-03-25 13:31:00,3/25/2020,253.74,253.85,243.9021,253.6642,0.19575063,0.20260233
2020-03-25 13:32:00,3/25/2020,253.66,253.68,252.9,253.28,0.183609543,0.190020442
2020-03-25 13:33:00,3/25/2020,253.27,253.54,243.9021,253.44,0.187027256,0.193533271
2020-03-25 13:34:00,3/25/2020,253.4005,253.73,253.24,253.67,0.196542342,0.203364723
2020-03-25 13:35:00,3/25/2020,253.66,254.31,253.42,254.27,0.215654507,0.223108888
2020-03-25 13:36:00,3/25/2020,254.24,254.25,253.6154,253.88,0.204693808,0.211754656
2020-03-25 13:37:00,3/25/2020,253.89,254.12,253.689,254.12,0.21426358,0.221640086
2020-03-25 13:38:00,3/25/2020,254.12,254.73,254.03,254.58,0.228509906,0.236346845
2020-03-25 13:39:00,3/25/2020,254.5779,254.89,254.5,254.8712,0.238505869,0.246668735
2020-03-25 13:40:00,3/25/2020,254.87,254.88,253.4333,254.67,0.232844409,0.24079745
2020-03-25 13:41:00,3/25/2020,254.67,254.86,254.4158,254.6251,0.231307174,0.239186741
2020-03-25 13:42:00,3/25/2020,254.61,255.24,254.61,255.14,0.248695615,0.257128998
2020-03-25 13:43:00,3/25/2020,255.13,255.25,254.86,255.18,0.250044208,0.258500049
2020-03-25 13:44:00,3/25/2020,255.17,255.59,254.9853,255.45,0.255951494,0.264580752
2020-03-25 13:45:00,3/25/2020,255.45,255.73,255.3,255.61,0.260724476,0.269487753
2020-03-25 13:46:00,3/25/2020,255.59,256.02,255.1956,255.96,0.271535674,0.280624473
2020-03-25 13:47:00,3/25/2020,255.95,256.22,255.1077,255.94,0.271326236,0.28036748
2020-03-25 13:48:00,3/25/2020,255.94,256.35,255.6418,256.3,0.282480783,0.291859096
2020-03-25 13:49:00,3/25/2020,256.3032,256.35,255.51,255.56,0.259165796,0.267731557
2020-03-25 13:50:00,3/25/2020,255.56,255.8501,255.27,255.66,0.260058999,0.268618842
2020-03-25 13:51:00,3/25/2020,255.65,256.09,255.26,256.06,0.272981251,0.281932153
2020-03-25 13:52:00,3/25/2020,256.06,256.07,255.55,255.78,0.264188528,0.272834033
2020-03-25 13:53:00,3/25/2020,255.78,255.84,255.3,255.39,0.251705345,0.259916044
2020-03-25 13:54:00,3/25/2020,255.3901,255.64,254.95,255.05,0.240112603,0.247912623
2020-03-25 13:55:00,3/25/2020,255.07,255.08,243.9021,254.3059,0.21367265,0.220567737
2020-03-25 13:56:00,3/25/2020,254.3,254.9694,243.9021,254.3457,0.214418511,0.221308802
2020-03-25 13:57:00,3/25/2020,254.35,254.8,254.34,254.54,0.219850363,0.226896125
2020-03-25 13:58:00,3/25/2020,254.5217,254.58,253.7401,253.78,0.194135621,0.200334465
2020-03-25 13:59:00,3/25/2020,253.76,254.3607,253.45,253.68,0.190230524,0.196278547
2020-03-25 14:00:00,3/25/2020,253.685,254.2702,253.63,254.03,0.202031922,0.208442009
2020-03-25 14:01:00,3/25/2020,254.06,254.44,253.91,253.98,0.199171678,0.205475828
2020-03-25 14:02:00,3/25/2020,254,254.0343,253.37,253.48,0.181962096,0.187707152
2020-03-25 14:03:00,3/25/2020,253.495,253.52,243.15,252.93,0.159931367,0.164959852
2020-03-25 14:04:00,3/25/2020,252.93,253.6057,243.15,252.64,0.149040683,0.153710653
2020-03-25 14:05:00,3/25/2020,252.73,253.11,243.15,252.8079,0.153986161,0.158789105
2020-03-25 14:06:00,3/25/2020,252.8,253.4976,243.15,252.01,0.125290887,0.129180685
2020-03-25 14:07:00,3/25/2020,252.03,252.17,243.15,252.0401,0.126838186,0.130750429
2020-03-25 14:08:00,3/25/2020,252.07,252.322,243.15,251.33,0.099332097,0.102384221
2020-03-25 14:09:00,3/25/2020,251.3399,252.2273,243.15,251.39,0.101941999,0.105065937
2020-03-25 14:10:00,3/25/2020,251.4,251.88,251.01,251.8701,0.119371652,0.12301906
2020-03-25 14:11:00,3/25/2020,251.88,252.49,243.9021,252.05,0.125582054,0.129392234
2020-03-25 14:12:00,3/25/2020,252.05,252.627,243.9021,252.575,0.144931219,0.149304376
2020-03-25 14:13:00,3/25/2020,252.59,253.12,251.8069,253.05,0.160829721,0.16566778
2020-03-25 14:14:00,3/25/2020,253.05,253.5,243.9021,253.5,0.176346043,0.181629408
2020-03-25 14:15:00,3/25/2020,253.5,253.76,253.16,253.6995,0.181730648,0.187153436
2020-03-25 14:16:00,3/25/2020,253.67,254.14,243.9021,254.14,0.194655328,0.200434622
2020-03-25 14:17:00,3/25/2020,254.135,254.21,253.3093,253.6201,0.178314129,0.183594076
2020-03-25 14:18:00,3/25/2020,253.62,253.81,253.34,253.42,0.171043464,0.176093127
2020-03-25 14:19:00,3/25/2020,253.43,253.75,253.3002,253.54,0.176003449,0.181189655
2020-03-25 14:20:00,3/25/2020,253.58,254.58,253.565,254.38,0.205344886,0.211379915
2020-03-25 14:21:00,3/25/2020,254.39,254.85,254.15,254.84,0.221442174,0.227933209
2020-03-25 14:22:00,3/25/2020,254.84,254.89,254.038,254.58,0.213004339,0.219232446
2020-03-25 14:23:00,3/25/2020,254.61,254.731,253.7454,254.53,0.211521047,0.217697859
2020-03-25 14:24:00,3/25/2020,254.53,254.7,254.22,254.33,0.203813712,0.209754539
2020-03-25 14:25:00,3/25/2020,254.34,254.4,253.83,253.9233,0.189611392,0.195123431
2020-03-25 14:26:00,3/25/2020,253.95,254.4096,253.45,253.55,0.176535568,0.18165875
2020-03-25 14:27:00,3/25/2020,253.5595,254.1804,243.9021,253.18,0.162818366,0.16752926
2020-03-25 14:28:00,3/25/2020,253.21,253.387,252.74,253.387,0.170303009,0.175220311
2020-03-25 14:29:00,3/25/2020,253.4,253.86,253.38,253.42,0.172528451,0.177499169
2020-03-25 14:30:00,3/25/2020,253.43,254.13,253.35,253.52,0.174984939,0.180016848
2020-03-25 14:31:00,3/25/2020,253.51,253.84,252.98,253.07,0.158105951,0.162645446
2020-03-25 14:32:00,3/25/2020,253.095,253.4027,243.9021,252.97,0.154918494,0.159349898
2020-03-25 14:33:00,3/25/2020,252.95,253.18,252.31,252.4,0.134316633,0.138150097
2020-03-25 14:34:00,3/25/2020,252.42,253.3939,252.21,252.22,0.127663246,0.131299355
2020-03-25 14:35:00,3/25/2020,252.22,252.9427,251.71,252.02,0.11964335,0.123042566
2020-03-25 14:36:00,3/25/2020,252,252.5436,251.8875,252.055,0.121623214,0.125071498
2020-03-25 14:37:00,3/25/2020,252.06,252.5199,251.82,251.8934,0.112868159,0.116062895
2020-03-25 14:38:00,3/25/2020,251.89,252.1,243.9021,251.89,0.112310753,0.115476579
2020-03-25 14:39:00,3/25/2020,251.89,252.4,251.52,252.04,0.117152004,0.120447245
2020-03-25 14:40:00,3/25/2020,252.03,252.95,251.85,252.7,0.141820785,0.145800762
2020-03-25 14:41:00,3/25/2020,252.69,252.93,252.0722,252.1999,0.1230144,0.126460215
2020-03-25 14:42:00,3/25/2020,252.18,252.54,251.96,252.36,0.128248072,0.13183541
2020-03-25 14:43:00,3/25/2020,252.36,252.68,252.2,252.47,0.133437235,0.13716531
2020-03-25 14:44:00,3/25/2020,252.46,252.81,243.9021,252.6705,0.141414718,0.145356988
2020-03-25 14:45:00,3/25/2020,252.67,253.02,252.37,252.8,0.143691101,0.147689986
2020-03-25 14:46:00,3/25/2020,252.7927,253.17,243.9021,253.16,0.156799903,0.161145081
2020-03-25 14:47:00,3/25/2020,253.1475,253.71,243.9021,253.51,0.169702502,0.174387714
2020-03-25 14:48:00,3/25/2020,253.51,254.13,253.2152,253.96,0.185830159,0.190947954
2020-03-25 14:49:00,3/25/2020,253.96,254.06,243.9021,253.9521,0.184686903,0.189758525
2020-03-25 14:50:00,3/25/2020,253.93,254.28,253.4901,254.01,0.187232914,0.192364151
2020-03-25 14:51:00,3/25/2020,254.01,254.29,243.9021,253.89,0.182465421,0.187452879
2020-03-25 14:52:00,3/25/2020,253.89,254.07,253.19,253.23,0.158656071,0.162983444
2020-03-25 14:53:00,3/25/2020,253.21,253.38,252.63,253.0201,0.151243032,0.155358041
2020-03-25 14:54:00,3/25/2020,253.035,253.492,252.78,252.852,0.144684142,0.148614827
2020-03-25 14:55:00,3/25/2020,252.86,253.49,252.73,253.44,0.166708155,0.171232882
2020-03-25 14:56:00,3/25/2020,253.45,254.56,243.9021,254.53,0.205646685,0.211202265
2020-03-25 14:57:00,3/25/2020,254.52,254.98,254.51,254.516,0.204375159,0.209878101
2020-03-25 14:58:00,3/25/2020,254.52,254.99,254.52,254.7424,0.21259634,0.218311107
2020-03-25 14:59:00,3/25/2020,254.74,255.03,243.9021,254.53,0.20561703,0.211121599
2020-03-25 15:00:00,3/25/2020,254.53,254.6601,254.22,254.42,0.200812865,0.206180904
2020-03-25 15:01:00,3/25/2020,254.41,254.74,254.01,254.52,0.203447241,0.208876904
2020-03-25 15:02:00,3/25/2020,254.52,254.67,254.09,254.54,0.205544802,0.211022342
2020-03-25 15:03:00,3/25/2020,254.56,255.09,254.5466,254.89,0.217386312,0.223165839
2020-03-25 15:04:00,3/25/2020,254.895,255.09,254.5959,255.04,0.222856872,0.228775915
2020-03-25 15:05:00,3/25/2020,255.05,255.49,254.6886,255.44,0.236197232,0.242458994
2020-03-25 15:06:00,3/25/2020,255.44,255.48,254.82,254.86,0.215705236,0.221412666
2020-03-25 15:07:00,3/25/2020,254.86,255.25,254.69,254.72,0.211238766,0.216821797
2020-03-25 15:08:00,3/25/2020,254.73,255.18,254.64,254.73,0.211404825,0.216984127
2020-03-25 15:09:00,3/25/2020,254.75,255.0039,254.23,254.39,0.197769046,0.202980797
2020-03-25 15:10:00,3/25/2020,254.385,255,254.36,254.62,0.205953744,0.211375924
2020-03-25 15:11:00,3/25/2020,254.62,254.7659,253.92,253.95,0.181150873,0.185909935
2020-03-25 15:12:00,3/25/2020,253.95,254.4793,253.84,253.94,0.179986725,0.184708589
2020-03-25 15:13:00,3/25/2020,253.91,254.37,253.77,253.79,0.176135862,0.180750915
2020-03-25 15:14:00,3/25/2020,253.8598,254.2532,253.5,253.94,0.18031423,0.185030236
2020-03-25 15:15:00,3/25/2020,253.9267,254.5,253.61,254.24,0.192131896,0.197148341
2020-03-25 15:16:00,3/25/2020,254.26,254.83,254.23,254.41,0.197893826,0.203053202
2020-03-25 15:17:00,3/25/2020,254.41,254.89,254.1223,254.41,0.199281786,0.204469115
2020-03-25 15:18:00,3/25/2020,254.42,254.74,254.2098,254.61,0.207203469,0.212588963
2020-03-25 15:19:00,3/25/2020,254.61,254.72,254.2824,254.57,0.205617356,0.210956074
2020-03-25 15:20:00,3/25/2020,254.57,254.72,254.375,254.5412,0.204786309,0.210097
2020-03-25 15:21:00,3/25/2020,254.54,254.94,254.44,254.78,0.212756734,0.21826587
2020-03-25 15:22:00,3/25/2020,254.77,254.99,254.09,254.11,0.189617594,0.194515271
2020-03-25 15:23:00,3/25/2020,254.11,254.66,253.98,254.55,0.204919633,0.210204586
2020-03-25 15:24:00,3/25/2020,254.54,254.5667,253.87,254.46,0.201250218,0.206429912
2020-03-25 15:25:00,3/25/2020,254.43,254.68,254.25,254.44,0.201268964,0.206439823
2020-03-25 15:26:00,3/25/2020,254.43,254.97,243.9021,254.74,0.211777726,0.217200522
2020-03-25 15:27:00,3/25/2020,254.76,254.83,253.1,253.27,0.157864437,0.161892067
2020-03-25 15:28:00,3/25/2020,253.28,254.1761,252.98,253.62,0.168929211,0.173226217
2020-03-25 15:29:00,3/25/2020,253.63,253.81,253.22,253.66,0.169650589,0.173958931
2020-03-25 15:30:00,3/25/2020,253.65,254.07,253.34,253.51,0.164447346,0.168617734
2020-03-25 15:31:00,3/25/2020,253.52,254.62,243.9021,254.61,0.204329215,0.209492364
2020-03-25 15:32:00,3/25/2020,254.63,254.66,253.6671,254.2927,0.191080647,0.195899367
2020-03-25 15:33:00,3/25/2020,254.29,254.56,253.7631,253.92,0.17655678,0.180995172
2020-03-25 15:34:00,3/25/2020,253.91,254.99,253.91,254.7599,0.20722683,0.212424574
2020-03-25 15:35:00,3/25/2020,254.76,255.18,254.0191,254.4,0.194485281,0.199352952
2020-03-25 15:36:00,3/25/2020,254.43,254.9899,254.32,254.57,0.198881865,0.203849415
2020-03-25 15:37:00,3/25/2020,254.55,254.89,254.4,254.7475,0.20652222,0.211673637
2020-03-25 15:38:00,3/25/2020,254.75,255.02,254.5339,254.67,0.203361993,0.208424444
2020-03-25 15:39:00,3/25/2020,254.67,255.13,254.67,254.92,0.213281134,0.218577705
2020-03-25 15:40:00,3/25/2020,254.92,255.05,253.89,254.28,0.189798464,0.194498793
2020-03-25 15:41:00,3/25/2020,254.29,254.81,254.25,254.73,0.215250691,0.220570605
2020-03-25 15:42:00,3/25/2020,254.71,254.77,254.15,254.22,0.19614655,0.200983825
2020-03-25 15:43:00,3/25/2020,254.2132,254.6352,253.21,253.29,0.16182926,0.165810432
2020-03-25 15:44:00,3/25/2020,253.31,253.36,252.56,252.8,0.141273332,0.144736902
2020-03-25 15:45:00,3/25/2020,252.79,253.8399,243.9021,252.3735,0.12442889,0.1274595
2020-03-25 15:46:00,3/25/2020,252.35,253.4458,251.74,252.3,0.119000421,0.121885993
2020-03-25 15:47:00,3/25/2020,252.28,252.9314,243.9021,251.825,0.099380718,0.101777065
2020-03-25 15:48:00,3/25/2020,251.82,252.1448,251.5,251.72,0.093950255,0.09620725
2020-03-25 15:49:00,3/25/2020,251.71,251.949,250.78,250.82,0.055009355,0.056324664
2020-03-25 15:50:00,3/25/2020,250.8,251.8739,249.87,250.54,0.043353051,0.044382761
2020-03-25 15:51:00,3/25/2020,250.53,251.0995,247.31,247.96,-0.071361114,-0.073036359
2020-03-25 15:52:00,3/25/2020,247.98,249.9311,247.15,247.33,-0.097864869,-0.100138915
2020-03-25 15:53:00,3/25/2020,247.31,247.46,246.5,246.89,-0.116623278,-0.119308572
2020-03-25 15:54:00,3/25/2020,246.89,247.6806,246.35,247,-0.112445282,-0.115004413
2020-03-25 15:55:00,3/25/2020,247.01,248.36,246.78,248.34,-0.053186267,-0.054381906
2020-03-25 15:56:00,3/25/2020,248.34,249.28,243.9021,248.76,-0.035284983,-0.036068904
2020-03-25 15:57:00,3/25/2020,248.755,248.81,247.29,247.37,-0.097785038,-0.09994463
2020-03-25 15:58:00,3/25/2020,247.37,248.1724,247.04,247.435,-0.096459203,-0.098576709
2020-03-25 15:59:00,3/25/2020,247.45,247.51,246.13,246.22,-0.152016346,-0.155321757
2020-03-25 16:00:00,3/25/2020,246.225,246.92,243.9021,246.77,-0.120661457,-0.123234891
2020-03-25 16:01:00,3/25/2020,246.77,247.71,246.43,247.61,-0.084248186,-0.086024684
2020-03-25 16:02:00,3/25/2020,247.63,248.3,247.63,247.84,-0.077333346,-0.078962248
2020-03-25 16:03:00,3/25/2020,247.89,248.9553,247.19,247.39,-0.096697122,-0.09873128
2020-03-25 16:04:00,3/25/2020,247.4,247.85,247.31,247.66,-0.085806658,-0.087609445
2020-03-25 16:05:00,3/25/2020,247.75,247.83,247.3,247.36,-0.099226211,-0.101307593
2020-03-25 16:06:00,3/25/2020,247.4,247.47,247.03,247.29,-0.105038216,-0.107239904
2020-03-25 16:07:00,3/25/2020,247.31,247.4,247.04,247.25,-0.107249882,-0.109496506
2020-03-25 16:08:00,3/25/2020,247.25,247.72,247.1,247.72,-0.086788231,-0.088604541
2020-03-25 16:09:00,3/25/2020,247.72,247.88,247.37,247.56,-0.093348174,-0.095300762
2020-03-25 16:10:00,3/25/2020,247.63,247.98,247.6,247.88,-0.081233981,-0.082932562
2020-03-25 16:11:00,3/25/2020,247.91,248,247.34,247.4,-0.102170023,-0.104304953
2020-03-25 16:12:00,3/25/2020,247.44,247.56,247,247.01,-0.125754438,-0.128381536
2020-03-25 16:13:00,3/25/2020,246.97,246.98,246.37,246.66,-0.139153409,-0.142058751
2020-03-25 16:14:00,3/25/2020,246.69,246.86,246.38,246.75,-0.135916284,-0.138751267